route_id,service_id,trip_id,trip_headsign,trip_short_name
IC,2023-05-13,2023-05-13_38104-5,Świnoujście,38104 Chełmoński
IC,2023-05-13,2023-05-13_38106-7,Piła Główna,38106 Zefir
TLK,2023-05-13,2023-05-13_38170-1,Kołobrzeg,38171 Ustronie
IC,2023-05-13,2023-05-13_38172-3,Świnoujście,38172 Przemyślanin
IC,2023-05-13,2023-05-13_40001,Bohumin,101 Moravia
IC,2023-05-13,2023-05-13_41000-1,Warszawa Gdańska,117 Silesia
IC,2023-05-13,2023-05-13_41002-3,Warszawa Wschodnia,102 Polonia
IC,2023-05-13,2023-05-13_41004-5,Terespol,130 Batory
IC,2023-05-13,2023-05-13_41006-7,Warszawa Wschodnia,113 Silesia
IC,2023-05-13,2023-05-13_41008-9,Warszawa Gdańska,111 Silesia
IC,2023-05-13,2023-05-13_41010-1,Warszawa Wschodnia,406 Chopin
TLK,2023-05-13,2023-05-13_41100-1,Płock,41100 Chemik
IC,2023-05-13,2023-05-13_4122-3,Białystok,4122 Pilecki
IC,2023-05-13,2023-05-13_4160-1,Warszawa Wschodnia,4160 Daszyński
TLK,2023-05-13,2023-05-13_42000-1,Lublin Główny,311 Roztocze
IC,2023-05-13,2023-05-13_42100-1,Lublin Główny,42100 Sztygar
IC,2023-05-13,2023-05-13_42102,Kielce,42102 Morcinek
IC,2023-05-13,2023-05-13_43000-1,Przemyśl Główny,115 Cracovia
IC,2023-05-13,2023-05-13_43002-3,Przemyśl Główny,104 Porta Moravica
TLK,2023-05-13,2023-05-13_43004-5,Kraków Główny,213 Galicja
IC,2023-05-13,2023-05-13_44000,Katowice,100 Moravia
EIP,2023-05-13,2023-05-13_4500-1,Gdynia Główna,4500
IC,2023-05-13,2023-05-13_45000-1,Gdynia Główna,106 Sobieski
EIP,2023-05-13,2023-05-13_4504-5,Gdynia Główna,4504
EIP,2023-05-13,2023-05-13_4506-7,Gdynia Główna,4506
EIP,2023-05-13,2023-05-13_4508-9,Gdynia Główna,4508
TLK,2023-05-13,2023-05-13_45100-1,Gdynia Główna,45100 Doker
TLK,2023-05-13,2023-05-13_45102-3,Gdynia Główna,45102 Flisak
IC,2023-05-13,2023-05-13_45150-1,Bydgoszcz Główna,45150 Halny
IC,2023-05-13,2023-05-13_4520-1,Gdynia Główna,4520 Hutnik
IC,2023-05-13,2023-05-13_4522-3,Olsztyn Główny,4522 Skarbek
EIC,2023-05-13,2023-05-13_4550-1,Gdynia Główna,4550 Wysocki
IC,2023-05-13,2023-05-13_4560-1,Olsztyn Główny,4560 Kormoran
IC,2023-05-13,2023-05-13_47010-1,Frankfurt (Oder),60456 Nightjet
TLK,2023-05-13,2023-05-13_47101,Poznań Główny,47100 Spodek
IC,2023-05-13,2023-05-13_48101-0,Słupsk,48100 Gwarek
IC,2023-05-13,2023-05-13_48102-3,Ustka,48102 Szyndzielnia
EIP,2023-05-13,2023-05-13_5100-1,Warszawa Centralna,5100
EIP,2023-05-13,2023-05-13_5102-3,Warszawa Centralna,5102
EIP,2023-05-13,2023-05-13_5104-5,Warszawa Centralna,5104
TLK,2023-05-13,2023-05-13_51102-3,Warszawa Wschodnia,51102 Biebrza
IC,2023-05-13,2023-05-13_5112-3,Warszawa Zachodnia,5112 Wybrzeże
IC,2023-05-13,2023-05-13_5122-3,Łódź Fabryczna,5122 Mazury
IC,2023-05-13,2023-05-13_5124-5,Warszawa Wschodnia,5124 Kopernik
IC,2023-05-13,2023-05-13_5126-7,Warszawa Centralna,5126 Moniuszko
IC,2023-05-13,2023-05-13_5128-9,Warszawa Gdańska,5128 Rejewski
IC,2023-05-13,2023-05-13_5130-1,Warszawa Centralna,5130 Brda
IC,2023-05-13,2023-05-13_5132-3,Łódź Fabryczna,5132 Kociewie
IC,2023-05-13,2023-05-13_52100-1,Chełm,52100 Kujawiak
EIP,2023-05-13,2023-05-13_5300-1,Kraków Główny,5300
EIP,2023-05-13,2023-05-13_5302-3,Kraków Główny,5302
EIP,2023-05-13,2023-05-13_5304-5,Kraków Główny,5304
EIP,2023-05-13,2023-05-13_5306-7,Kraków Główny,5306
EIP,2023-05-13,2023-05-13_5308-9,Rzeszów Główny,5308
EIP,2023-05-13,2023-05-13_5310-1,Kraków Główny,5310
TLK,2023-05-13,2023-05-13_53104-5_0,Zakopane,53104 Małopolska
ZKA TLK,2023-05-13,2023-05-13_53104-5_1,Zakopane,53104 Małopolska
IC,2023-05-13,2023-05-13_5312-3,Kraków Główny,5312 Piast
IC,2023-05-13,2023-05-13_5314-5,Przemyśl Główny,5314 Artus
TLK,2023-05-13,2023-05-13_53170-1_0,Zakopane,53171 Karpaty
ZKA TLK,2023-05-13,2023-05-13_53170-1_1,Zakopane,53171 Karpaty
TLK,2023-05-13,2023-05-13_53172-3,Kraków Główny,53172 Rozewie
IC,2023-05-13,2023-05-13_5320-1,Kraków Główny,5320 Żeromski
IC,2023-05-13,2023-05-13_5322-3,Kraków Główny,5322 Sienkiewicz
IC,2023-05-13,2023-05-13_5324-5,Kraków Główny,5324 Kolberg
IC,2023-05-13,2023-05-13_5326-7,Kraków Główny,5326 Orłowicz
IC,2023-05-13,2023-05-13_5328-9,Kraków Główny,5328 Warmia
IC,2023-05-13,2023-05-13_5332-3,Rzeszów Główny,5332 Kochanowski
IC,2023-05-13,2023-05-13_5334-5,Kraków Główny,5334 Kazimierz
IC,2023-05-13,2023-05-13_5360-1_0,Zakopane,5360 Witkacy
ZKA IC,2023-05-13,2023-05-13_5360-1_1,Zakopane,5360 Witkacy
IC,2023-05-13,2023-05-13_54000-1,Bohumin,107 Sobieski
EIP,2023-05-13,2023-05-13_5402-3,Katowice,5402
EIP,2023-05-13,2023-05-13_5404-5,Gliwice,5404
EIP,2023-05-13,2023-05-13_5406-7,Bielsko-Biała Główna,5406
TLK,2023-05-13,2023-05-13_54100-1,Katowice,54100 Doker
TLK,2023-05-13,2023-05-13_54102-3,Katowice,54102 Flisak
IC,2023-05-13,2023-05-13_54150-1,Bielsko-Biała Główna,54150 Halny
IC,2023-05-13,2023-05-13_5420-1,Bielsko-Biała Główna,5420 Hutnik
IC,2023-05-13,2023-05-13_5422-3,Racibórz,5422 Skarbek
IC,2023-05-13,2023-05-13_5460-1,Wisła Uzdrowisko,5460 Kormoran
ZKA TLK,2023-05-13,2023-05-13_55100,Jabłonowo Pomorskie,ZKA 694 Flisak
ZKA TLK,2023-05-13,2023-05-13_55103,Malbork,ZKA 693 Flisak
ZKA IC,2023-05-13,2023-05-13_55105-4,Olsztyn Główny,ZKA 826 Mamry
ZKA IC,2023-05-13,2023-05-13_55111-0,Olsztyn Główny,ZKA 828 Warmia
ZKA IC,2023-05-13,2023-05-13_55113-2,Giżycko,ZKA 827 Mamry
ZKA IC,2023-05-13,2023-05-13_55115-4,Giżycko,ZKA 829 Warmia
IC,2023-05-13,2023-05-13_5600-1,Wrocław Główny,5600 Pomorzanin
IC,2023-05-13,2023-05-13_5602-3,Wrocław Główny,5602 Heweliusz
IC,2023-05-13,2023-05-13_5604-5,Wrocław Główny,5604 Mieszko
IC,2023-05-13,2023-05-13_56100-1,Wrocław Główny,56100 Jeziorak
IC,2023-05-13,2023-05-13_56102-3,Wrocław Główny,56102 Mamry
IC,2023-05-13,2023-05-13_56150-1,Wrocław Główny,56150 Lednica
IC,2023-05-13,2023-05-13_5620-1,Wrocław Główny,5620 Słowacki
IC,2023-05-13,2023-05-13_5700-1,Poznań Główny,5700 Bałtyk
IC,2023-05-13,2023-05-13_57000-1,Frankfurt (Oder),58 Gedania
IC,2023-05-13,2023-05-13_57100-1,Zielona Góra Główna,57100 Ukiel
IC,2023-05-13,2023-05-13_57102-3,Poznań Główny,57102 Drwęca
IC,2023-05-13,2023-05-13_57104-5,Zielona Góra Główna,57104 Bachus
IC,2023-05-13,2023-05-13_57108-9,Zielona Góra Główna,57108 Stoczniowiec
IC,2023-05-13,2023-05-13_58100-1_0,Szczecin Główny,58100 Albatros
IC,2023-05-13,2023-05-13_58100-1_1,Szczecin Główny,58100 Albatros
IC,2023-05-13,2023-05-13_58103-2_0,Szczecin Główny,58102 Żuławy
IC,2023-05-13,2023-05-13_58103-2_1,Szczecin Główny,58102 Żuławy
IC,2023-05-13,2023-05-13_58104-5_0,Szczecin Główny,58104 Bryza
IC,2023-05-13,2023-05-13_58104-5_1,Szczecin Główny,58104 Bryza
IC,2023-05-13,2023-05-13_58107-6_0,Szczecin Główny,58106 Gryf
IC,2023-05-13,2023-05-13_58107-6_1,Szczecin Główny,58106 Gryf
IC,2023-05-13,2023-05-13_58109-8_0,Szczecin Główny,58108 Stańczyk
IC,2023-05-13,2023-05-13_58109-8_1,Szczecin Główny,58108 Stańczyk
TLK,2023-05-13,2023-05-13_58110-1,Kostrzyn,58110 Bory Tucholskie
IC,2023-05-13,2023-05-13_60105,Jelenia Góra,60105 Mehoffer
IC,2023-05-13,2023-05-13_60151,Kudowa Zdrój,60151 Śnieżka
EIC,2023-05-13,2023-05-13_6100-1,Warszawa Wschodnia,6100 Panorama
EIP,2023-05-13,2023-05-13_6102-3,Warszawa Wschodnia,6102
TLK,2023-05-13,2023-05-13_61100-1,Warszawa Wschodnia,61100 Orzeszkowa
IC,2023-05-13,2023-05-13_61103-2,Białystok,61102 Dąbrowska
IC,2023-05-13,2023-05-13_61104-5,Białystok,61104 Nałkowska
TLK,2023-05-13,2023-05-13_61170-1,Warszawa Gdańska,61170 Karkonosze
IC,2023-05-13,2023-05-13_6121-0,Warszawa Gdańska,6120 Asnyk
IC,2023-05-13,2023-05-13_6123-2,Warszawa Gdańska,6122 Baczyński
IC,2023-05-13,2023-05-13_6124-5,Warszawa Gdańska,6124 Fredro
IC,2023-05-13,2023-05-13_6126-7,Warszawa Gdańska,6126 Łużyce
IC,2023-05-13,2023-05-13_6128-9,Warszawa Gdańska,6128 Oleńka
IC,2023-05-13,2023-05-13_6150-1,Warszawa Gdańska,6150 Śnieżka
IC,2023-05-13,2023-05-13_62100-1,Lublin Główny,62100 Bolko
IC,2023-05-13,2023-05-13_62102-3,Lublin Główny,62102 Morcinek
IC,2023-05-13,2023-05-13_6221-0,Lublin Główny,6220 Konopnicka
IC,2023-05-13,2023-05-13_6300-1,Przemyśl Główny,6300 Wyspiański
IC,2023-05-13,2023-05-13_6304-5,Przemyśl Główny,6304 Grottger
TLK,2023-05-13,2023-05-13_63102-3,Kraków Główny,63102 Sudety
IC,2023-05-13,2023-05-13_63104-5,Przemyśl Główny,63104 Siemiradzki
TLK,2023-05-13,2023-05-13_63110-1,Zagórz,63110 Wetlina
IC,2023-05-13,2023-05-13_6501-0,Gdynia Główna,6500 Pomorzanin
IC,2023-05-13,2023-05-13_6503-2,Gdynia Główna,6502 Heweliusz
IC,2023-05-13,2023-05-13_6505-4,Gdynia Główna,6504 Mieszko
IC,2023-05-13,2023-05-13_65101-0,Olsztyn Główny,65100 Jeziorak
IC,2023-05-13,2023-05-13_65103-2,Olsztyn Główny,65102 Mamry
IC,2023-05-13,2023-05-13_65151-0,Gdynia Główna,65150 Lednica
IC,2023-05-13,2023-05-13_6521-0,Ełk,6520 Słowacki
IC,2023-05-13,2023-05-13_66104,Wrocław Główny,66104 Mehoffer
IC,2023-05-13,2023-05-13_66150,Wrocław Główny,66150 Śnieżka
IC,2023-05-13,2023-05-13_68101,Kołobrzeg,68101 Bosman
IC,2023-05-13,2023-05-13_68103-2,Słupsk,68102 Szkuner
EIC,2023-05-13,2023-05-13_71002-3,Warszawa Gdańska,247 Berlin-Warszawa-Express
EIC,2023-05-13,2023-05-13_71004-5,Warszawa Gdańska,49 Berlin-Warszawa-Express
EIC,2023-05-13,2023-05-13_71008-9,Warszawa Gdańska,45 Berlin-Warszawa-Express
EIC,2023-05-13,2023-05-13_71010-1,Warszawa Gdańska,41 Berlin-Warszawa-Express
IC,2023-05-13,2023-05-13_71101-0,Warszawa Gdańska,71100 Dionizos
IC,2023-05-13,2023-05-13_71103-2,Warszawa Gdańska,71102 Zielonogórzanin
IC,2023-05-13,2023-05-13_71104-5,Warszawa Gdańska,71104 Warta
IC,2023-05-13,2023-05-13_7201-0,Lublin Główny,7200 Hetman
IC,2023-05-13,2023-05-13_72101-0,Lublin Główny,72100 Lubuszanin
IC,2023-05-13,2023-05-13_7300-1,Przemyśl Główny,7300 Ślązak
IC,2023-05-13,2023-05-13_73000-1,Przemyśl Główny,57 Wawel
TLK,2023-05-13,2023-05-13_73100-1,Kraków Główny,73100 Pułaski
IC,2023-05-13,2023-05-13_73102-3,Kraków Główny,73102 Wybicki
IC,2023-05-13,2023-05-13_73104-5,Przemyśl Główny,73104 Mehoffer
IC,2023-05-13,2023-05-13_7320-1,Kraków Główny,7320 Cegielski
IC,2023-05-13,2023-05-13_7322-3,Kraków Główny,7322 Barbakan
IC,2023-05-13,2023-05-13_74010-1,Bohumin,60457 Nightjet
TLK,2023-05-13,2023-05-13_74100,Katowice,74100 Spodek
IC,2023-05-13,2023-05-13_7500-1,Gdynia Główna,7500 Bałtyk
IC,2023-05-13,2023-05-13_75000-1,Gdynia Główna,59 Gedania
IC,2023-05-13,2023-05-13_75101-0,Olsztyn Główny,75100 Ukiel
IC,2023-05-13,2023-05-13_75102-3,Olsztyn Główny,75102 Drwęca
IC,2023-05-13,2023-05-13_75105-4,Gdynia Główna,75104 Bachus
IC,2023-05-13,2023-05-13_75109-8,Gdynia Główna,75108 Stoczniowiec
IC,2023-05-13,2023-05-13_78101,Gorzów Wielkopolski,78101 Dionizos
IC,2023-05-13,2023-05-13_78103,Gorzów Wielkopolski,78103 Lubuszanin
IC,2023-05-13,2023-05-13_78173-2,Ustka,78172 Przemyślanin
IC,2023-05-13,2023-05-13_80104,Piła Główna,80104 Zamoyski
EIC,2023-05-13,2023-05-13_8100-1,Warszawa Wschodnia,8100 Chrobry
IC,2023-05-13,2023-05-13_81100-1,Warszawa Gdańska,81100 Gałczyński
IC,2023-05-13,2023-05-13_81102-3,Suwałki,81102 Podlasiak
IC,2023-05-13,2023-05-13_81104-5_0,Białystok,81104 Rybak
IC,2023-05-13,2023-05-13_81104-5_1,Białystok,81104 Rybak
IC,2023-05-13,2023-05-13_81106-7,Warszawa Gdańska,81106 Mewa
IC,2023-05-13,2023-05-13_81108-9,Łódź Fabryczna,81108 Włókniarz
IC,2023-05-13,2023-05-13_81110-1,Warszawa Gdańska,81110 Noteć
IC,2023-05-13,2023-05-13_81114-5,Łódź Fabryczna,81114 Pobrzeże
TLK,2023-05-13,2023-05-13_81170-1,Warszawa Gdańska,81170 Uznam
TLK,2023-05-13,2023-05-13_82100-1,Lublin Główny,82100 Staszic
TLK,2023-05-13,2023-05-13_82102-3,Lublin Główny,82102 Wyczółkowski
IC,2023-05-13,2023-05-13_82104-5,Hrubieszów Miasto,82104 Zamoyski
EIP,2023-05-13,2023-05-13_8300-1,Kraków Główny,8300
IC,2023-05-13,2023-05-13_8304-5,Przemyśl Główny,8304 Matejko
IC,2023-05-13,2023-05-13_8306-7,Kraków Główny,8306 Malczewski
IC,2023-05-13,2023-05-13_83100-1,Rzeszów Główny,83100 Górski
IC,2023-05-13,2023-05-13_83102-3,Kraków Główny,83102 Osterwa
IC,2023-05-13,2023-05-13_83104-5,Kraków Główny,83104 Chełmoński
IC,2023-05-13,2023-05-13_83106-7,Kraków Główny,83106 Zefir
TLK,2023-05-13,2023-05-13_83152-3,Kraków Główny,83152 Lubomirski
TLK,2023-05-13,2023-05-13_83170-1,Kraków Główny,83170 Ustronie
IC,2023-05-13,2023-05-13_83172-3,Przemyśl Główny,83172 Przemyślanin
IC,2023-05-13,2023-05-13_84101-0,Katowice,84100 Gwarek
IC,2023-05-13,2023-05-13_84103-2,Bielsko-Biała Główna,84102 Szyndzielnia
IC,2023-05-13,2023-05-13_85100-1_0,Gdańsk Główny,85100 Albatros
IC,2023-05-13,2023-05-13_85100-1_1,Gdańsk Główny,85100 Albatros
IC,2023-05-13,2023-05-13_85102-3_0,Olsztyn Główny,85102 Żuławy
IC,2023-05-13,2023-05-13_85102-3_1,Olsztyn Główny,85102 Żuławy
IC,2023-05-13,2023-05-13_85104-5_0,Olsztyn Główny,85104 Bryza
IC,2023-05-13,2023-05-13_85104-5_1,Olsztyn Główny,85104 Bryza
IC,2023-05-13,2023-05-13_85106-7_0,Olsztyn Główny,85106 Gryf
IC,2023-05-13,2023-05-13_85106-7_1,Olsztyn Główny,85106 Gryf
IC,2023-05-13,2023-05-13_85108-9_0,Olsztyn Główny,85108 Stańczyk
IC,2023-05-13,2023-05-13_85108-9_1,Olsztyn Główny,85108 Stańczyk
TLK,2023-05-13,2023-05-13_85110-1,Gdynia Główna,85110 Bory Tucholskie
IC,2023-05-13,2023-05-13_86100,Wrocław Główny,86100 Bosman
IC,2023-05-13,2023-05-13_86103-2,Wrocław Główny,86102 Szkuner
IC,2023-05-13,2023-05-13_87100,Zbąszynek,87100 Dionizos
IC,2023-05-13,2023-05-13_87102,Zbąszynek,87102 Lubuszanin
IC,2023-05-13,2023-05-13_87173-2,Poznań Główny,87172 Przemyślanin
IC,2023-05-13,2023-05-13_88105,Gorzów Wielkopolski,88105 Zamoyski
IC,2023-05-13,2023-05-13_9107-6,Warszawa Gdańska,9106 Rubinstein
IC,2023-05-13,2023-05-13_9112-3,Warszawa Wschodnia,9112 Soplica
IC,2023-05-13,2023-05-13_91131-0,Warszawa Wschodnia,91130 Zosia
ZKA IC,2023-05-13,2023-05-13_9900,Warszawa Centralna,ZKA 608 Pilecki
ZKA IC,2023-05-13,2023-05-13_9902,Warszawa Centralna,ZKA 607 Pilecki
ZKA IC,2023-05-13,2023-05-13_9905,Białystok,ZKA 610 Narew
ZKA IC,2023-05-13,2023-05-13_9906-7,Piotrków Trybunalski,ZKA 800 Barbakan
ZKA IC,2023-05-13,2023-05-13_9908-9,Piotrków Trybunalski,ZKA 802 Kazimierz
ZKA IC,2023-05-13,2023-05-13_9910-1,Piotrków Trybunalski,ZKA 804 Witkacy
ZKA IC,2023-05-13,2023-05-13_9912-3,Piotrków Trybunalski,ZKA 806 Witkacy
ZKA IC,2023-05-13,2023-05-13_9914-5,Tomaszów Mazowiecki,ZKA 809 Cegielski
ZKA IC,2023-05-13,2023-05-13_9916-7,Piotrków Trybunalski,ZKA 812 Barbakan
IC,2023-05-14,2023-05-14_1002-3_0,Białystok,1002 Zamenhof
ZKA IC,2023-05-14,2023-05-14_1002-3_1,Białystok,1002 Zamenhof
TLK,2023-05-14,2023-05-14_10100-1,Białystok,10100 Żubr
TLK,2023-05-14,2023-05-14_10110-1,Warszawa Wschodnia,10110 Żubr
IC,2023-05-14,2023-05-14_1100-1,Łódź Fabryczna,1100 Narew
ZKA IC,2023-05-14,2023-05-14_1102-3_0,Warszawa Centralna,1102 Zamenhof
IC,2023-05-14,2023-05-14_1102-3_1,Warszawa Centralna,1102 Zamenhof
ZKA IC,2023-05-14,2023-05-14_1105,Białystok,ZKA 609 Narew
ZKA IC,2023-05-14,2023-05-14_1108-9,Tomaszów Mazowiecki,ZKA 801 Barbakan
ZKA IC,2023-05-14,2023-05-14_1110-1,Tomaszów Mazowiecki,ZKA 803 Kazimierz
IC,2023-05-14,2023-05-14_11100-1,Terespol,11100 Skaryna
IC,2023-05-14,2023-05-14_11102-3,Terespol,11102 Mickiewicz
IC,2023-05-14,2023-05-14_11104-5,Terespol,11104 Starzyński
IC,2023-05-14,2023-05-14_11106-7,Terespol,11106 Niemcewicz
IC,2023-05-14,2023-05-14_11110-1,Warszawa Wschodnia,11110 Skaryna
IC,2023-05-14,2023-05-14_11112-3,Warszawa Wschodnia,11112 Mickiewicz
IC,2023-05-14,2023-05-14_11114-5,Warszawa Wschodnia,11114 Starzyński
ZKA IC,2023-05-14,2023-05-14_1112-3,Tomaszów Mazowiecki,ZKA 805 Cegielski
ZKA IC,2023-05-14,2023-05-14_1114-5,Piotrków Trybunalski,ZKA 808 Cegielski
IC,2023-05-14,2023-05-14_11150-1,Terespol,11150 Kraszewski
IC,2023-05-14,2023-05-14_11152-3,Warszawa Centralna,11152 Kraszewski
ZKA IC,2023-05-14,2023-05-14_1116-7,Tomaszów Mazowiecki,ZKA 811 Kazimierz
IC,2023-05-14,2023-05-14_1200-1,Lublin Główny,1200 Czartoryski
IC,2023-05-14,2023-05-14_12010-1,Jagodin,12010 Kiev Express
IC,2023-05-14,2023-05-14_1207-6,Lublin Główny,1206 Rubinstein
IC,2023-05-14,2023-05-14_12100-1,Chełm,12100 Chełmianin
TLK,2023-05-14,2023-05-14_12110-1,Kielce,12110 Nida
TLK,2023-05-14,2023-05-14_12120-1,Lublin Główny,12120 Inka
TLK,2023-05-14,2023-05-14_12122-3,Lublin Główny,12122 Czechowicz
IC,2023-05-14,2023-05-14_13000-1,Kraków Główny,143 Hańcza
EIP,2023-05-14,2023-05-14_1302-3,Kraków Główny,1302
EIP,2023-05-14,2023-05-14_1304-5,Kraków Główny,1304
EIP,2023-05-14,2023-05-14_1306-7,Kraków Główny,1306
EIP,2023-05-14,2023-05-14_1308-9,Kraków Główny,1308
EIP,2023-05-14,2023-05-14_1310-1,Kraków Główny,1310
IC,2023-05-14,2023-05-14_13100-1,Przemyśl Główny,13100 Malinowski
IC,2023-05-14,2023-05-14_13102-3,Kraków Główny,13102 Marszałek Piłsudski
IC,2023-05-14,2023-05-14_13104-5,Przemyśl Główny,13104 Witos
IC,2023-05-14,2023-05-14_13106-7,Przemyśl Główny,13106 San
IC,2023-05-14,2023-05-14_13108-9,Kraków Główny,13108 Reymont
IC,2023-05-14,2023-05-14_13110-1,Kraków Główny,13110 Kinga
IC,2023-05-14,2023-05-14_13112-3_0,Zakopane,13112 Karłowicz
ZKA IC,2023-05-14,2023-05-14_13112-3_1,Zakopane,13112 Karłowicz
EIP,2023-05-14,2023-05-14_1312-3,Kraków Główny,1312
EIP,2023-05-14,2023-05-14_1400-1,Katowice,1400
IC,2023-05-14,2023-05-14_14000-1,Bohumin,116 Silesia
IC,2023-05-14,2023-05-14_14002-3,Petrovice U Karvine,103 Polonia
IC,2023-05-14,2023-05-14_14004-5,Bohumin,131 Batory
IC,2023-05-14,2023-05-14_14006-7,Bohumin,112 Silesia
IC,2023-05-14,2023-05-14_14008-9,Bohumin Vrbice,110 Silesia
IC,2023-05-14,2023-05-14_14010-1,Bohumin,407 Chopin
TLK,2023-05-14,2023-05-14_14100-1,Katowice,14100 Chemik
IC,2023-05-14,2023-05-14_1422-3,Bielsko-Biała Główna,1422 Pilecki
IC,2023-05-14,2023-05-14_1460-1,Wisła Uzdrowisko,1460 Daszyński
EIP,2023-05-14,2023-05-14_1500-1,Gdynia Główna,1500
EIP,2023-05-14,2023-05-14_1502-3,Gdynia Główna,1502
TLK,2023-05-14,2023-05-14_15102-3,Gdynia Główna,15102 Biebrza
IC,2023-05-14,2023-05-14_1512-3,Gdynia Główna,1512 Wybrzeże
IC,2023-05-14,2023-05-14_1520-1,Olsztyn Główny,1520 Warmia
IC,2023-05-14,2023-05-14_1522-3,Olsztyn Główny,1522 Mazury
IC,2023-05-14,2023-05-14_1524-5,Bydgoszcz Główna,1524 Kopernik
IC,2023-05-14,2023-05-14_1526-7,Bydgoszcz Główna,1526 Moniuszko
IC,2023-05-14,2023-05-14_1528-9,Bydgoszcz Główna,1528 Rejewski
IC,2023-05-14,2023-05-14_1530-1,Bydgoszcz Główna,1530 Brda
IC,2023-05-14,2023-05-14_1532-3,Gdynia Główna,1532 Kociewie
IC,2023-05-14,2023-05-14_1542-3,Gdynia Główna,1542 Laguna
EIC,2023-05-14,2023-05-14_1600-1,Wrocław Główny,1600 Panorama
EIP,2023-05-14,2023-05-14_1602-3,Wrocław Główny,1602
TLK,2023-05-14,2023-05-14_16100-1,Jelenia Góra,16100 Orzeszkowa
IC,2023-05-14,2023-05-14_16102-3,Wrocław Główny,16102 Dąbrowska
IC,2023-05-14,2023-05-14_16104-5,Wrocław Główny,16104 Nałkowska
TLK,2023-05-14,2023-05-14_16170-1,Jelenia Góra,16170 Karkonosze
IC,2023-05-14,2023-05-14_1620-1,Wrocław Główny,1620 Asnyk
IC,2023-05-14,2023-05-14_1622-3,Wrocław Główny,1622 Baczyński
IC,2023-05-14,2023-05-14_1624-5,Wrocław Główny,1624 Fredro
IC,2023-05-14,2023-05-14_1626-7,Zgorzelec,1626 Łużyce
IC,2023-05-14,2023-05-14_1628-9,Wrocław Główny,1628 Oleńka
IC,2023-05-14,2023-05-14_1650-1,Szklarska Poręba Górna,1650 Śnieżka
EIC,2023-05-14,2023-05-14_17002-3,Frankfurt (Oder),246 Berlin-Warszawa-Express
EIC,2023-05-14,2023-05-14_17004-5,Frankfurt (Oder),48 Berlin-Warszawa-Express
EIC,2023-05-14,2023-05-14_17008-9,Frankfurt (Oder),44 Berlin-Warszawa-Express
EIC,2023-05-14,2023-05-14_17010-1,Frankfurt (Oder),40 Berlin-Warszawa-Express
IC,2023-05-14,2023-05-14_17100-1,Zielona Góra Główna,17101 Dionizos
IC,2023-05-14,2023-05-14_17102-3,Zielona Góra Główna,17102 Zielonogórzanin
IC,2023-05-14,2023-05-14_17104-5,Poznań Główny,17104 Warta
EIC,2023-05-14,2023-05-14_1800-1,Szczecin Główny,1800 Chrobry
IC,2023-05-14,2023-05-14_18100-1,Szczecin Główny,18100 Gałczyński
IC,2023-05-14,2023-05-14_18102-3,Świnoujście,18102 Podlasiak
IC,2023-05-14,2023-05-14_18105-4_0,Szczecin Główny,18104 Rybak
IC,2023-05-14,2023-05-14_18105-4_1,Szczecin Główny,18104 Rybak
IC,2023-05-14,2023-05-14_18106-7,Świnoujście,18106 Mewa
IC,2023-05-14,2023-05-14_18108-9,Poznań Główny,18108 Włókniarz
IC,2023-05-14,2023-05-14_18110-1,Piła Główna,18110 Noteć
IC,2023-05-14,2023-05-14_18115-4,Kołobrzeg,18114 Pobrzeże
TLK,2023-05-14,2023-05-14_18170-1,Świnoujście,18170 Uznam
IC,2023-05-14,2023-05-14_1906-7,Łódź Fabryczna,1906 Rubinstein
IC,2023-05-14,2023-05-14_1910-1,Łódź Fabryczna,1910 Tuwim
IC,2023-05-14,2023-05-14_1913-2_0,Łódź Widzew,1912 Soplica
ZKA IC,2023-05-14,2023-05-14_1913-2_1,Łódź Widzew,1912 Soplica
IC,2023-05-14,2023-05-14_19130-1,Łódź Fabryczna,19130 Zosia
ZKA IC,2023-05-14,2023-05-14_1914-5,Tomaszów Mazowiecki,ZKA 807 Witkacy
ZKA IC,2023-05-14,2023-05-14_1916-7,Piotrków Trybunalski,ZKA 810 Kazimierz
ZKA IC,2023-05-14,2023-05-14_1918-9,Tomaszów Mazowiecki,ZKA 813 Barbakan
IC,2023-05-14,2023-05-14_20100-1,Stalowa Wola Rozwadów,20100 Hetman
IC,2023-05-14,2023-05-14_2100-1,Łódź Fabryczna,2100 Czartoryski
IC,2023-05-14,2023-05-14_21010-1,Warszawa Wschodnia,21010 Kiev Express
IC,2023-05-14,2023-05-14_21100-1,Warszawa Wschodnia,21100 Chełmianin
TLK,2023-05-14,2023-05-14_21121-0,Warszawa Wschodnia,21120 Inka
TLK,2023-05-14,2023-05-14_21123-2,Warszawa Wschodnia,21122 Czechowicz
IC,2023-05-14,2023-05-14_22001,Chełm,23
IC,2023-05-14,2023-05-14_22002,Jagodin,24
IC,2023-05-14,2023-05-14_22004,Jagodin,22004
IC,2023-05-14,2023-05-14_22007,Chełm,22007
IC,2023-05-14,2023-05-14_22101-0,Hrubieszów Miasto,22100 Hetman
ZKA TLK,2023-05-14,2023-05-14_22105,Opoczno Południe,ZKA 816 Małopolska
ZKA TLK,2023-05-14,2023-05-14_22106,Tomaszów Mazowiecki,ZKA 817 Małopolska
ZKA TLK,2023-05-14,2023-05-14_22109,Opoczno Południe,ZKA 814 Małopolska
